MONTH,ORIGIN_AIRPORT,AIRLINE,ARRIVAL_DELAY,COUNT
March,GJT,American Eagle Airlines Inc.,20.61016949,62
March,GJT,Skywest Airlines Inc.,2.023255814,172
March,GNV,Delta Air Lines Inc.,4.483870968,31
March,GNV,Atlantic Southeast Airlines,13.65909091,177
March,GNV,American Eagle Airlines Inc.,-1.280701754,61
March,GPT,Delta Air Lines Inc.,-1.767857143,116
March,GPT,Atlantic Southeast Airlines,-1.511904762,178
March,GPT,American Eagle Airlines Inc.,-3.247058824,93
March,GRB,Delta Air Lines Inc.,-12.81481481,27
March,GRB,Atlantic Southeast Airlines,2.321428571,143
March,GRB,American Eagle Airlines Inc.,2.213675214,120
March,GRB,Skywest Airlines Inc.,3.033333333,245
March,GRI,American Eagle Airlines Inc.,-1.210526316,62
March,GRK,Atlantic Southeast Airlines,12.65803109,205
March,GRK,American Eagle Airlines Inc.,2.964705882,193
March,GRR,Delta Air Lines Inc.,3.700325733,307
March,GRR,Atlantic Southeast Airlines,-0.935294118,180
March,GRR,American Eagle Airlines Inc.,5.890625,271
March,GRR,Skywest Airlines Inc.,-1.014925373,67
March,GRR,United Air Lines Inc.,16.30769231,27
March,GRR,Southwest Airlines Co.,-5.037037037,220
March,GSO,Delta Air Lines Inc.,-5.242774566,173
March,GSO,Atlantic Southeast Airlines,13,378
March,GSO,American Eagle Airlines Inc.,15.81460674,194
March,GSP,Delta Air Lines Inc.,-5.475409836,122
March,GSP,Atlantic Southeast Airlines,2.578431373,318
March,GSP,American Eagle Airlines Inc.,-2.775862069,62
March,GSP,Southwest Airlines Co.,-0.444444444,121
March,GTF,Skywest Airlines Inc.,-4.340277778,146
March,GTR,Atlantic Southeast Airlines,17.48275862,89
March,GUC,American Airlines Inc.,-5.193548387,31
March,GUC,Atlantic Southeast Airlines,1.728813559,61
March,GUC,American Eagle Airlines Inc.,,1
March,GUC,Skywest Airlines Inc.,1.714285714,14
March,GUC,United Air Lines Inc.,-14.75,4
March,GUM,United Air Lines Inc.,20.93333333,31
March,HDN,American Airlines Inc.,3.588235294,36
March,HDN,Delta Air Lines Inc.,-8.206896552,29
March,HDN,Skywest Airlines Inc.,11.66153846,66
March,HDN,United Air Lines Inc.,-0.209302326,44
March,HIB,Skywest Airlines Inc.,-8.416666667,84
March,HLN,Skywest Airlines Inc.,-11.97368421,115
March,HNL,American Airlines Inc.,21.90055249,184
March,HNL,Alaska Airlines Inc.,-11.64573991,225
March,HNL,Delta Air Lines Inc.,-7.653992395,264
March,HNL,Hawaiian Airlines Inc.,1.869311977,2753
March,HNL,United Air Lines Inc.,1.756440281,443
March,HNL,US Airways Inc.,-10.02564103,81
March,HOB,Atlantic Southeast Airlines,3.269230769,53
March,HOU,American Airlines Inc.,6.326923077,56
March,HOU,JetBlue Airways,13.81666667,62
March,HOU,Delta Air Lines Inc.,-1.138755981,209
March,HOU,American Eagle Airlines Inc.,17.84090909,46
March,HOU,Southwest Airlines Co.,4.473393227,4423
March,HPN,JetBlue Airways,15.58358663,338
March,HPN,Atlantic Southeast Airlines,17.3,239
March,HPN,American Eagle Airlines Inc.,-1.846938776,108
March,HRL,Atlantic Southeast Airlines,1.5,115
March,HRL,Southwest Airlines Co.,-2.482758621,176
March,HSV,Delta Air Lines Inc.,4.289156627,167
March,HSV,Atlantic Southeast Airlines,7.198067633,210
March,HSV,American Eagle Airlines Inc.,16.2745098,53
March,HYS,Skywest Airlines Inc.,-2.811320755,53
March,IAD,American Airlines Inc.,9.100478469,214
March,IAD,Alaska Airlines Inc.,1.047619048,21
March,IAD,JetBlue Airways,-0.030120482,177
March,IAD,Delta Air Lines Inc.,4.230769231,209
March,IAD,Atlantic Southeast Airlines,13.48859935,335
March,IAD,Frontier Airlines Inc.,30.01754386,176
March,IAD,Skywest Airlines Inc.,74,4
March,IAD,United Air Lines Inc.,5.350945858,1572
March,IAD,Virgin America,1.45045045,113
March,IAD,Southwest Airlines Co.,2.519417476,211
March,IAG,Spirit Air Lines,5.578947368,40
March,IAH,American Airlines Inc.,3.090024331,424
March,IAH,Alaska Airlines Inc.,-0.580645161,31
March,IAH,Delta Air Lines Inc.,-2.083003953,253
March,IAH,Atlantic Southeast Airlines,3.837900681,6163
March,IAH,Frontier Airlines Inc.,6.366071429,112
March,IAH,Spirit Air Lines,5.259459459,370
March,IAH,Skywest Airlines Inc.,4.096824167,1302
March,IAH,United Air Lines Inc.,5.03548124,4960
March,IAH,US Airways Inc.,-0.014184397,430
March,ICT,American Airlines Inc.,3.62745098,56
March,ICT,Delta Air Lines Inc.,-1.375,72
March,ICT,Atlantic Southeast Airlines,5.116751269,206
March,ICT,American Eagle Airlines Inc.,5.833333333,12
March,ICT,Skywest Airlines Inc.,8.495689655,238
March,ICT,United Air Lines Inc.,-0.653846154,26
March,ICT,Southwest Airlines Co.,2.0625,146
March,IDA,Skywest Airlines Inc.,-6.220930233,172
March,ILG,Frontier Airlines Inc.,26.5,28
March,ILM,Delta Air Lines Inc.,30.5483871,31
March,ILM,Atlantic Southeast Airlines,8.423728814,119
March,IMT,Skywest Airlines Inc.,6.928571429,57
March,IND,American Airlines Inc.,3.365269461,172
March,IND,Delta Air Lines Inc.,0.916666667,384
March,IND,Atlantic Southeast Airlines,2.188811189,303
March,IND,Frontier Airlines Inc.,20.14,50
March,IND,American Eagle Airlines Inc.,13.39156627,179
March,IND,Skywest Airlines Inc.,8.365079365,64
March,IND,United Air Lines Inc.,-9.753246753,79
March,IND,US Airways Inc.,-7.772727273,156
March,IND,Southwest Airlines Co.,1.122122122,1015
March,INL,Skywest Airlines Inc.,-2.716981132,53
March,ISN,Atlantic Southeast Airlines,-5.244897959,101
March,ISN,Skywest Airlines Inc.,-0.567251462,171
March,ISP,Southwest Airlines Co.,2.645631068,436
March,ITO,Hawaiian Airlines Inc.,0.906614786,515
March,ITO,United Air Lines Inc.,-7.545454545,22
March,JAC,American Airlines Inc.,1.090909091,35
March,JAC,Delta Air Lines Inc.,-12.02083333,97
March,JAC,Skywest Airlines Inc.,-8.564885496,131
March,JAC,United Air Lines Inc.,-13.05504587,110
March,JAN,Delta Air Lines Inc.,0.086206897,116
March,JAN,Atlantic Southeast Airlines,5.636942675,328
March,JAN,American Eagle Airlines Inc.,19.11229947,206
March,JAX,American Airlines Inc.,-0.108333333,124
March,JAX,JetBlue Airways,4.981818182,279
March,JAX,Delta Air Lines Inc.,-1.883544304,396
March,JAX,Atlantic Southeast Airlines,5.444015444,268
March,JAX,US Airways Inc.,-0.469298246,229
March,JAX,Southwest Airlines Co.,2.835820896,413
March,JFK,American Airlines Inc.,5.525700935,1356
March,JFK,JetBlue Airways,10.37985816,3665
March,JFK,Delta Air Lines Inc.,18.35607394,2362
March,JFK,Hawaiian Airlines Inc.,42.09090909,22
March,JFK,American Eagle Airlines Inc.,14.6943128,515
March,JFK,United Air Lines Inc.,1.169642857,347
March,JFK,US Airways Inc.,15.51327434,242
March,JFK,Virgin America,6.006153846,337
March,JLN,American Eagle Airlines Inc.,13.91071429,62
March,JMS,Skywest Airlines Inc.,5,75
March,JNU,Alaska Airlines Inc.,9.846405229,307
March,KOA,American Airlines Inc.,9.555555556,47
March,KOA,Alaska Airlines Inc.,-16.5375,160
March,KOA,Delta Air Lines Inc.,-8.451612903,31
March,KOA,Hawaiian Airlines Inc.,3.177884615,624
March,KOA,United Air Lines Inc.,-2.775362319,144
March,KOA,US Airways Inc.,-15.02857143,35
March,KTN,Alaska Airlines Inc.,6.430107527,186
March,LAN,Atlantic Southeast Airlines,-2.731481481,110
March,LAN,Skywest Airlines Inc.,-0.958333333,24
March,LAR,Skywest Airlines Inc.,-10.01923077,53
March,LAS,American Airlines Inc.,12.79815456,888
March,LAS,Alaska Airlines Inc.,0.97037037,405
March,LAS,JetBlue Airways,9.344311377,337
March,LAS,Delta Air Lines Inc.,2.144490644,971
March,LAS,Frontier Airlines Inc.,26.45422535,287
March,LAS,Hawaiian Airlines Inc.,15.4,75
March,LAS,Spirit Air Lines,11.44386423,774
March,LAS,Skywest Airlines Inc.,5.256267409,360
March,LAS,United Air Lines Inc.,2.107414449,1060
March,LAS,US Airways Inc.,3.033596838,514
March,LAS,Virgin America,7.944117647,346
March,LAS,Southwest Airlines Co.,6.552851951,6380
March,LAW,Atlantic Southeast Airlines,19.2962963,60
March,LAW,American Eagle Airlines Inc.,10.66071429,64
March,LAX,American Airlines Inc.,8.855744835,2815
March,LAX,Alaska Airlines Inc.,0.873684211,668
March,LAX,JetBlue Airways,11.04178273,360
March,LAX,Delta Air Lines Inc.,10.06099904,2093
March,LAX,Frontier Airlines Inc.,11.66666667,66
March,LAX,Hawaiian Airlines Inc.,7.620967742,124
March,LAX,American Eagle Airlines Inc.,13.41666667,31
March,LAX,Spirit Air Lines,21.8700361,279
March,LAX,Skywest Airlines Inc.,7.478831394,4075
March,LAX,United Air Lines Inc.,7.403680982,2478
March,LAX,US Airways Inc.,11.87761675,625
March,LAX,Virgin America,9.276227141,1050
March,LAX,Southwest Airlines Co.,11.83946488,3350
March,LBB,American Airlines Inc.,14.6,5
March,LBB,Atlantic Southeast Airlines,3.028368794,152
March,LBB,American Eagle Airlines Inc.,21.15151515,43
March,LBB,Southwest Airlines Co.,4.685990338,212
March,LBE,Spirit Air Lines,4.056074766,110
March,LCH,Atlantic Southeast Airlines,1.11965812,120
March,LCH,American Eagle Airlines Inc.,0.24137931,62
March,LEX,Delta Air Lines Inc.,-5.444444444,92
March,LEX,Atlantic Southeast Airlines,1.720588235,280
March,LEX,American Eagle Airlines Inc.,0.37414966,158
March,LEX,Skywest Airlines Inc.,-3.333333333,3
March,LFT,Delta Air Lines Inc.,22.5483871,31
March,LFT,Atlantic Southeast Airlines,8.005681818,362
March,LFT,American Eagle Airlines Inc.,10.81081081,121
March,LGA,American Airlines Inc.,1.345155709,1235
March,LGA,JetBlue Airways,27.00891266,585
March,LGA,Delta Air Lines Inc.,14.51623246,2602
March,LGA,Atlantic Southeast Airlines,15.40166865,957
March,LGA,Frontier Airlines Inc.,28.13793103,90
March,LGA,American Eagle Airlines Inc.,20.22287637,1362
March,LGA,Spirit Air Lines,22.83548387,339
March,LGA,Skywest Airlines Inc.,-10.5,6
March,LGA,United Air Lines Inc.,10.23410014,786
March,LGA,US Airways Inc.,9.01183432,1129
March,LGA,Virgin America,4.20952381,111
March,LGA,Southwest Airlines Co.,11.49761337,938
March,LGB,JetBlue Airways,2.97492163,640
March,LGB,Skywest Airlines Inc.,-4.508333333,120
March,LIH,American Airlines Inc.,-6.84,51
March,LIH,Alaska Airlines Inc.,-10.34146341,124
March,LIH,Delta Air Lines Inc.,19.16129032,31
March,LIH,Hawaiian Airlines Inc.,1.489922481,645
March,LIH,United Air Lines Inc.,-10.55555556,66
March,LIH,US Airways Inc.,-14.72413793,30
March,LIT,Delta Air Lines Inc.,1.65,181
March,LIT,Atlantic Southeast Airlines,5.439862543,306
March,LIT,American Eagle Airlines Inc.,22.00505051,212
March,LIT,Skywest Airlines Inc.,-3.444444444,66
March,LIT,Southwest Airlines Co.,-2.351219512,213
March,LNK,Atlantic Southeast Airlines,2.22962963,139
March,LNK,Skywest Airlines Inc.,2.182795699,95
March,LRD,Atlantic Southeast Airlines,7.720930233,88
March,LRD,American Eagle Airlines Inc.,10.07207207,121
March,LSE,American Eagle Airlines Inc.,1.930693069,105
March,LSE,Skywest Airlines Inc.,-9.146341463,82
March,LWS,Skywest Airlines Inc.,-5.367346939,49
March,MAF,Atlantic Southeast Airlines,2.775609756,209
March,MAF,American Eagle Airlines Inc.,14.671875,213
March,MAF,Skywest Airlines Inc.,-1.611842105,159
March,MAF,Southwest Airlines Co.,1.32,305
March,MBS,Atlantic Southeast Airlines,-9.0625,17
March,MBS,Skywest Airlines Inc.,-4.5,152
March,MCI,American Airlines Inc.,1.878151261,246
March,MCI,Alaska Airlines Inc.,-8.064516129,31
March,MCI,Delta Air Lines Inc.,-2.451467269,443
March,MCI,Atlantic Southeast Airlines,2.422885572,420
March,MCI,Frontier Airlines Inc.,33.53125,32
March,MCI,Spirit Air Lines,3.589147287,129
March,MCI,Skywest Airlines Inc.,-8.883495146,104
March,MCI,United Air Lines Inc.,-1.269230769,27
March,MCI,US Airways Inc.,-4.569230769,196
March,MCI,Southwest Airlines Co.,-1.485169492,1910
March,MCO,American Airlines Inc.,2.9138322,900
March,MCO,Alaska Airlines Inc.,-12.20967742,62
March,MCO,JetBlue Airways,13.14672279,1703
March,MCO,Delta Air Lines Inc.,1.827342747,1581
March,MCO,Atlantic Southeast Airlines,-5.666666667,12
March,MCO,Frontier Airlines Inc.,33.39375,489
March,MCO,Spirit Air Lines,7.728110599,437
March,MCO,United Air Lines Inc.,4.385344828,1177
March,MCO,US Airways Inc.,2.98625,817
March,MCO,Virgin America,-10.32258065,31
March,MCO,Southwest Airlines Co.,2.701810965,4087
March,MDT,Delta Air Lines Inc.,-5.483146067,89
March,MDT,Atlantic Southeast Airlines,6.179245283,109
March,MDT,Frontier Airlines Inc.,6.130434783,23
March,MDT,American Eagle Airlines Inc.,14.1875,84
March,MDT,United Air Lines Inc.,4.568627451,54
March,MDT,US Airways Inc.,14.58333333,24
March,MDW,Delta Air Lines Inc.,1.329166667,240
March,MDW,Atlantic Southeast Airlines,13.43055556,222
March,MDW,Frontier Airlines Inc.,25.15384615,13
March,MDW,Skywest Airlines Inc.,18,1
March,MDW,Southwest Airlines Co.,3.370281963,6966
March,MEI,Atlantic Southeast Airlines,23.6125,84
March,MEM,American Airlines Inc.,26.50769231,67
March,MEM,Delta Air Lines Inc.,3.344117647,341
March,MEM,Atlantic Southeast Airlines,3.433436533,346
March,MEM,Frontier Airlines Inc.,1.454545455,22
March,MEM,American Eagle Airlines Inc.,4.340740741,150
March,MEM,Skywest Airlines Inc.,12.42105263,99
March,MEM,US Airways Inc.,6.941176471,87
March,MEM,Southwest Airlines Co.,5.845454545,232
March,MFE,American Airlines Inc.,-1.125874126,155
March,MFE,Atlantic Southeast Airlines,2.440414508,205
March,MFE,Skywest Airlines Inc.,2.533333333,16
March,MFR,Skywest Airlines Inc.,1.320754717,213
March,MGM,Atlantic Southeast Airlines,9.746341463,208
March,MGM,American Eagle Airlines Inc.,9.476744186,93
March,MHK,Atlantic Southeast Airlines,22.08695652,24
March,MHK,American Eagle Airlines Inc.,2.491935484,128
March,MHT,Delta Air Lines Inc.,-7.677419355,31
March,MHT,Atlantic Southeast Airlines,9.17370892,225
March,MHT,Southwest Airlines Co.,0.687323944,367
March,MIA,American Airlines Inc.,4.858152794,4471
March,MIA,Delta Air Lines Inc.,4.969843185,846
March,MIA,Frontier Airlines Inc.,26.37837838,191
March,MIA,American Eagle Airlines Inc.,4.263157895,590
March,MIA,Skywest Airlines Inc.,-17,1
March,MIA,United Air Lines Inc.,-1.193277311,370
March,MIA,US Airways Inc.,2.21,307
March,MKE,American Airlines Inc.,1.253731343,72
March,MKE,Delta Air Lines Inc.,3.31043257,393
March,MKE,Atlantic Southeast Airlines,-1.613043478,248
March,MKE,Frontier Airlines Inc.,9.539325843,89
March,MKE,Skywest Airlines Inc.,5.45441989,743
March,MKE,US Airways Inc.,-5.737704918,62
March,MKE,Southwest Airlines Co.,-1.837817638,1361
March,MKG,Skywest Airlines Inc.,-0.084745763,62
March,MLB,Delta Air Lines Inc.,-6.653225806,124
March,MLI,Atlantic Southeast Airlines,14.11643836,148
March,MLI,American Eagle Airlines Inc.,1.384057971,150
March,MLI,Skywest Airlines Inc.,-0.634615385,53
March,MLU,Atlantic Southeast Airlines,9.509803922,267
March,MLU,American Eagle Airlines Inc.,25,4
March,MMH,Skywest Airlines Inc.,6.423076923,53
March,MOB,Delta Air Lines Inc.,1.052631579,57
March,MOB,Atlantic Southeast Airlines,8.397626113,348
March,MOB,American Eagle Airlines Inc.,15.56666667,65
March,MOT,Atlantic Southeast Airlines,-3.666666667,75
March,MOT,Skywest Airlines Inc.,0.310344828,59
March,MQT,American Eagle Airlines Inc.,2.481481481,27
March,MRY,Skywest Airlines Inc.,7.126984127,260
March,MSN,Delta Air Lines Inc.,-2.666666667,219
March,MSN,Atlantic Southeast Airlines,0.010309278,202
March,MSN,Frontier Airlines Inc.,-0.111111111,18
March,MSN,American Eagle Airlines Inc.,0.031746032,267
March,MSN,Skywest Airlines Inc.,-2.70754717,111
March,MSN,United Air Lines Inc.,-3.479166667,49
March,MSO,Delta Air Lines Inc.,-10.09836066,61
March,MSO,Skywest Airlines Inc.,-2.375,89
March,MSP,American Airlines Inc.,5.668435013,392
March,MSP,Alaska Airlines Inc.,1.388888889,54
March,MSP,Delta Air Lines Inc.,-2.07570132,4876
March,MSP,Atlantic Southeast Airlines,6.931701031,811
March,MSP,Frontier Airlines Inc.,17.54945055,91
March,MSP,American Eagle Airlines Inc.,21.33333333,8
March,MSP,Spirit Air Lines,10.7797619,339
March,MSP,Skywest Airlines Inc.,-0.148812409,2081
March,MSP,United Air Lines Inc.,-1.152091255,263
March,MSP,US Airways Inc.,-3.329545455,360
March,MSP,Southwest Airlines Co.,-4.670694864,671
March,MSY,American Airlines Inc.,0.23630137,302
March,MSY,Alaska Airlines Inc.,-3.483870968,31
March,MSY,JetBlue Airways,9.969387755,98
March,MSY,Delta Air Lines Inc.,1.198243413,806
March,MSY,Atlantic Southeast Airlines,2.206185567,104
March,MSY,Frontier Airlines Inc.,22.36363636,33
March,MSY,Spirit Air Lines,7.157894737,155
March,MSY,Skywest Airlines Inc.,11.40909091,66
March,MSY,United Air Lines Inc.,1.634819533,477
March,MSY,US Airways Inc.,2.410404624,174
March,MSY,Southwest Airlines Co.,-1.115898058,1669
March,MTJ,American Airlines Inc.,6.75,4
March,MTJ,Delta Air Lines Inc.,40.55555556,9
March,MTJ,Atlantic Southeast Airlines,14.66666667,3
March,MTJ,Skywest Airlines Inc.,4.892857143,114
March,MTJ,United Air Lines Inc.,-2.866666667,16
March,MYR,Delta Air Lines Inc.,7.580645161,31
March,MYR,Atlantic Southeast Airlines,11.56849315,147
March,MYR,Spirit Air Lines,10.78346457,268
March,MYR,US Airways Inc.,-2.25,4
March,OAJ,Atlantic Southeast Airlines,1.150537634,94
March,OAK,Alaska Airlines Inc.,-1.379807692,208
March,OAK,JetBlue Airways,3.254545455,111
March,OAK,Delta Air Lines Inc.,-3.471910112,89
March,OAK,Hawaiian Airlines Inc.,18.01666667,62
March,OAK,Spirit Air Lines,0.229508197,124
March,OAK,Skywest Airlines Inc.,11.60944206,233
March,OAK,US Airways Inc.,0.142857143,7
March,OAK,Southwest Airlines Co.,4.580382436,2869
March,OGG,American Airlines Inc.,9.488721805,136
March,OGG,Alaska Airlines Inc.,-14.99640288,278
March,OGG,Delta Air Lines Inc.,-0.11827957,93
March,OGG,Hawaiian Airlines Inc.,3.872322194,1174
March,OGG,United Air Lines Inc.,-4.479262673,227
March,OGG,US Airways Inc.,-10.16071429,60
March,OKC,American Airlines Inc.,4.758426966,188
March,OKC,Delta Air Lines Inc.,-0.494845361,97
March,OKC,Atlantic Southeast Airlines,10.45726496,246
March,OKC,Frontier Airlines Inc.,46.2,5
March,OKC,American Eagle Airlines Inc.,21.02105263,101
March,OKC,Skywest Airlines Inc.,5.866995074,203
March,OKC,United Air Lines Inc.,5.25,4
March,OKC,Southwest Airlines Co.,2.713733075,537
March,OMA,American Airlines Inc.,9.565714286,183
March,OMA,Delta Air Lines Inc.,-9.982758621,174
March,OMA,Atlantic Southeast Airlines,2.607142857,233
March,OMA,Frontier Airlines Inc.,6.046511628,43
March,OMA,American Eagle Airlines Inc.,0.796610169,61
March,OMA,Skywest Airlines Inc.,2.157894737,286
March,OMA,United Air Lines Inc.,8.529411765,85
March,OMA,US Airways Inc.,-6.903225806,62
March,OMA,Southwest Airlines Co.,-4.734530938,506
March,OME,Alaska Airlines Inc.,19.50847458,62
March,ONT,American Airlines Inc.,9.113043478,124
March,ONT,Alaska Airlines Inc.,-7.638297872,47
March,ONT,Delta Air Lines Inc.,-3.161290323,31
March,ONT,Skywest Airlines Inc.,0.958549223,390
March,ONT,US Airways Inc.,5.821428571,84
March,ONT,Southwest Airlines Co.,4.778409091,881
March,ORD,American Airlines Inc.,5.994046201,4318
March,ORD,Alaska Airlines Inc.,6.253164557,160
March,ORD,JetBlue Airways,11.83240223,182
March,ORD,Delta Air Lines Inc.,6.27076412,603
March,ORD,Atlantic Southeast Airlines,3.642744302,4606
March,ORD,Frontier Airlines Inc.,31.6163142,337
March,ORD,American Eagle Airlines Inc.,7.666539707,5486
March,ORD,Spirit Air Lines,16.21311475,806
March,ORD,Skywest Airlines Inc.,7.042434211,3142
March,ORD,United Air Lines Inc.,7.791018388,5749
March,ORD,US Airways Inc.,0.848780488,638
March,ORD,Virgin America,-0.245098039,102
